GENE	mhat	thetahat	sample	ahat	bhat	bestmod	phet	pierr	tot	serr	true_status	piescape	aescape	bescape	AD_hap1	ANNO	CHROM	gender	AD_hap2
gene_test_69	0.25	150	sample16	38	112	MM	0.9	0.01	120	0	test_escape	0.5	75	75	52	gene_test_69	X	female	68
gene_test_69	0.25	150	sample17	38	112	MM	0.9	0.01	120	0	test_escape	0.4	60	90	36	gene_test_69	X	female	84
gene_test_69	0.25	150	sample18	38	112	MM	0.9	0.01	120	0	test_escape	0.4	60	90	40	gene_test_69	X	female	80
gene_test_69	0.25	150	sample19	38	112	BB			120	0	test_escape	0.5	75	75	55	gene_test_69	X	female	65
gene_test_69	0.25	150	sample20	38	112	BB			120	0	test_escape	0.4	60	90	59	gene_test_69	X	female	61
gene_test_69	0.1	500	sample21	50.8	449.2	BB			120	0	test_escape	0.5	250	250	64	gene_test_69	X	female	56
gene_test_69	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	120	0	test_escape	0.4	200	300	60	gene_test_69	X	female	60
gene_test_69	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	120	0	test_escape	0.4	200	300	52	gene_test_69	X	female	68
gene_test_69	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	120	0	test_escape	0.5	250	250	50	gene_test_69	X	female	70
gene_test_69	0.1	500	sample25	50.8	449.2	BB			120	0	test_escape	0.5	250	250	53	gene_test_69	X	female	67
gene_test_69	0.1	500	sample26	50.8	449.2	BB			120	0	test_escape	0.4	200	300	47	gene_test_69	X	female	73
gene_test_69	0.1	500	sample27	50.8	449.2	BB			120	0	test_escape	0.5	250	250	59	gene_test_69	X	female	61
gene_test_69	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	120	0	test_escape	0.5	250	250	59	gene_test_69	X	female	61
gene_test_69	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	120	0	test_escape	0.4	200	300	48	gene_test_69	X	female	72
gene_test_69	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	120	0	test_escape	0.4	200	300	53	gene_test_69	X	female	67
gene_test_69	0.25	500	sample31	125.5	374.5	BB			120	0	test_escape	0.5	250	250	47	gene_test_69	X	female	73
gene_test_69	0.25	500	sample32	125.5	374.5	BB			120	0	test_escape	0.4	200	300	48	gene_test_69	X	female	72
gene_test_69	0.25	500	sample33	125.5	374.5	BB			120	0	test_escape	0.5	250	250	51	gene_test_69	X	female	69
gene_test_69	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	120	0	test_escape	0.5	250	250	45	gene_test_69	X	female	75
gene_test_69	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	120	0	test_escape	0.4	200	300	44	gene_test_69	X	female	76
gene_test_69	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	120	0	test_escape	0.5	250	250	56	gene_test_69	X	female	64
gene_test_69	0.25	500	sample37	125.5	374.5	BB			120	0	test_escape	0.5	250	250	62	gene_test_69	X	female	58
gene_test_69	0.25	500	sample38	125.5	374.5	BB			120	0	test_escape	0.4	200	300	57	gene_test_69	X	female	63
gene_test_69	0.25	500	sample39	125.5	374.5	BB			120	0	test_escape	0.5	250	250	63	gene_test_69	X	female	57
gene_test_69	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	120	0	test_escape	0.4	200	300	40	gene_test_69	X	female	80
gene_test_70	0.1	150	sample1	15.8	134.2	BB			74	0	test_subject				8	gene_test_70	X	female	66
gene_test_70	0.1	150	sample2	15.8	134.2	BB			74	0	test_subject				7	gene_test_70	X	female	67
gene_test_70	0.1	150	sample3	15.8	134.2	BB			74	0	test_subject				5	gene_test_70	X	female	69
gene_test_70	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	74	0	test_subject				6	gene_test_70	X	female	68
gene_test_70	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	74	0	test_subject				6	gene_test_70	X	female	68
gene_test_70	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	74	0	test_subject				11	gene_test_70	X	female	63
gene_test_70	0.1	150	sample7	15.8	134.2	BB			74	0	test_subject				11	gene_test_70	X	female	63
gene_test_70	0.1	150	sample8	15.8	134.2	BB			74	0	test_subject				8	gene_test_70	X	female	66
gene_test_70	0.1	150	sample9	15.8	134.2	BB			74	0	test_subject				3	gene_test_70	X	female	71
gene_test_70	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	74	0	test_subject				6	gene_test_70	X	female	68
gene_test_70	0.25	150	sample11	38	112	MM	0.9	0.01	74	0	test_subject				26	gene_test_70	X	female	48
gene_test_70	0.25	150	sample12	38	112	MM	0.9	0.01	74	0	test_subject				18	gene_test_70	X	female	56
gene_test_70	0.25	150	sample13	38	112	BB			74	0	test_subject				19	gene_test_70	X	female	55
gene_test_70	0.25	150	sample14	38	112	BB			74	0	test_subject				14	gene_test_70	X	female	60
gene_test_70	0.25	150	sample15	38	112	BB			74	0	test_subject				19	gene_test_70	X	female	55
gene_test_70	0.25	150	sample16	38	112	MM	0.9	0.01	74	0	test_subject				11	gene_test_70	X	female	63
gene_test_70	0.25	150	sample17	38	112	MM	0.9	0.01	74	0	test_subject				26	gene_test_70	X	female	48
gene_test_70	0.25	150	sample18	38	112	MM	0.9	0.01	74	0	test_subject				15	gene_test_70	X	female	59
gene_test_70	0.25	150	sample19	38	112	BB			74	0	test_subject				27	gene_test_70	X	female	47
gene_test_70	0.25	150	sample20	38	112	BB			74	0	test_subject				19	gene_test_70	X	female	55
gene_test_70	0.1	500	sample21	50.8	449.2	BB			74	0	test_subject				7	gene_test_70	X	female	67
gene_test_70	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	74	0	test_subject				2	gene_test_70	X	female	72
gene_test_70	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	74	0	test_subject				11	gene_test_70	X	female	63
gene_test_70	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	74	0	test_subject				9	gene_test_70	X	female	65
gene_test_70	0.1	500	sample25	50.8	449.2	BB			74	0	test_subject				11	gene_test_70	X	female	63
gene_test_70	0.1	500	sample26	50.8	449.2	BB			74	0	test_subject				12	gene_test_70	X	female	62
gene_test_70	0.1	500	sample27	50.8	449.2	BB			74	0	test_subject				6	gene_test_70	X	female	68
gene_test_70	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	74	0	test_subject				14	gene_test_70	X	female	60
gene_test_70	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	74	0	test_subject				7	gene_test_70	X	female	67
gene_test_70	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	74	0	test_subject				6	gene_test_70	X	female	68
gene_test_70	0.25	500	sample31	125.5	374.5	BB			74	0	test_subject				13	gene_test_70	X	female	61
gene_test_70	0.25	500	sample32	125.5	374.5	BB			74	0	test_subject				19	gene_test_70	X	female	55
gene_test_70	0.25	500	sample33	125.5	374.5	BB			74	0	test_subject				18	gene_test_70	X	female	56
gene_test_70	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	74	0	test_subject				15	gene_test_70	X	female	59
gene_test_70	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	74	0	test_subject				18	gene_test_70	X	female	56
gene_test_70	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	74	0	test_subject				20	gene_test_70	X	female	54
gene_test_70	0.25	500	sample37	125.5	374.5	BB			74	0	test_subject				19	gene_test_70	X	female	55
gene_test_70	0.25	500	sample38	125.5	374.5	BB			74	0	test_subject				18	gene_test_70	X	female	56
gene_test_70	0.25	500	sample39	125.5	374.5	BB			74	0	test_subject				14	gene_test_70	X	female	60
gene_test_70	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	74	0	test_subject				14	gene_test_70	X	female	60
gene_test_71	0.1	150	sample1	15.8	134.2	BB			129	0	test_subject				9	gene_test_71	X	female	120
gene_test_71	0.1	150	sample2	15.8	134.2	BB			129	0	test_subject				16	gene_test_71	X	female	113
gene_test_71	0.1	150	sample3	15.8	134.2	BB			129	0	test_subject				10	gene_test_71	X	female	119
gene_test_71	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	129	0	test_subject				9	gene_test_71	X	female	120
gene_test_71	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	129	0	test_subject				4	gene_test_71	X	female	125
gene_test_71	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	129	0	test_subject				12	gene_test_71	X	female	117
gene_test_71	0.1	150	sample7	15.8	134.2	BB			129	0	test_subject				9	gene_test_71	X	female	120
gene_test_71	0.1	150	sample8	15.8	134.2	BB			129	0	test_subject				13	gene_test_71	X	female	116
gene_test_71	0.1	150	sample9	15.8	134.2	BB			129	0	test_subject				11	gene_test_71	X	female	118
gene_test_71	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	129	0	test_subject				11	gene_test_71	X	female	118
gene_test_71	0.25	150	sample11	38	112	MM	0.9	0.01	129	0	test_subject				45	gene_test_71	X	female	84
gene_test_71	0.25	150	sample12	38	112	MM	0.9	0.01	129	0	test_subject				35	gene_test_71	X	female	94
gene_test_71	0.25	150	sample13	38	112	BB			129	0	test_subject				25	gene_test_71	X	female	104
gene_test_71	0.25	150	sample14	38	112	BB			129	0	test_subject				29	gene_test_71	X	female	100
gene_test_71	0.25	150	sample15	38	112	BB			129	0	test_subject				41	gene_test_71	X	female	88
gene_test_71	0.25	150	sample16	38	112	MM	0.9	0.01	129	0	test_subject				29	gene_test_71	X	female	100
gene_test_71	0.25	150	sample17	38	112	MM	0.9	0.01	129	0	test_subject				39	gene_test_71	X	female	90
gene_test_71	0.25	150	sample18	38	112	MM	0.9	0.01	129	0	test_subject				38	gene_test_71	X	female	91
gene_test_71	0.25	150	sample19	38	112	BB			129	0	test_subject				27	gene_test_71	X	female	102
gene_test_71	0.25	150	sample20	38	112	BB			129	0	test_subject				28	gene_test_71	X	female	101
gene_test_71	0.1	500	sample21	50.8	449.2	BB			129	0	test_subject				7	gene_test_71	X	female	122
gene_test_71	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	129	0	test_subject				2	gene_test_71	X	female	127
gene_test_71	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	129	0	test_subject				10	gene_test_71	X	female	119
gene_test_71	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	129	0	test_subject				19	gene_test_71	X	female	110
gene_test_71	0.1	500	sample25	50.8	449.2	BB			129	0	test_subject				13	gene_test_71	X	female	116
gene_test_71	0.1	500	sample26	50.8	449.2	BB			129	0	test_subject				6	gene_test_71	X	female	123
gene_test_71	0.1	500	sample27	50.8	449.2	BB			129	0	test_subject				17	gene_test_71	X	female	112
gene_test_71	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	129	0	test_subject				18	gene_test_71	X	female	111
gene_test_71	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	129	0	test_subject				13	gene_test_71	X	female	116
gene_test_71	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	129	0	test_subject				14	gene_test_71	X	female	115
gene_test_71	0.25	500	sample31	125.5	374.5	BB			129	0	test_subject				34	gene_test_71	X	female	95
gene_test_71	0.25	500	sample32	125.5	374.5	BB			129	0	test_subject				21	gene_test_71	X	female	108
gene_test_71	0.25	500	sample33	125.5	374.5	BB			129	0	test_subject				38	gene_test_71	X	female	91
gene_test_71	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	129	0	test_subject				19	gene_test_71	X	female	110
gene_test_71	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	129	0	test_subject				31	gene_test_71	X	female	98
gene_test_71	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	129	0	test_subject				32	gene_test_71	X	female	97
gene_test_71	0.25	500	sample37	125.5	374.5	BB			129	0	test_subject				32	gene_test_71	X	female	97
gene_test_71	0.25	500	sample38	125.5	374.5	BB			129	0	test_subject				36	gene_test_71	X	female	93
gene_test_71	0.25	500	sample39	125.5	374.5	BB			129	0	test_subject				35	gene_test_71	X	female	94
gene_test_71	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	129	0	test_subject				35	gene_test_71	X	female	94
gene_test_72	0.1	150	sample1	15.8	134.2	BB			35	0	test_escape	0.5	75	75	16	gene_test_72	X	female	19
gene_test_72	0.1	150	sample2	15.8	134.2	BB			35	0	test_escape	0.4	60	90	17	gene_test_72	X	female	18
gene_test_72	0.1	150	sample3	15.8	134.2	BB			35	0	test_escape	0.5	75	75	12	gene_test_72	X	female	23
gene_test_72	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	35	0	test_escape	0.4	60	90	13	gene_test_72	X	female	22
gene_test_72	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	35	0	test_escape	0.5	75	75	20	gene_test_72	X	female	15
gene_test_72	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	35	0	test_escape	0.4	60	90	15	gene_test_72	X	female	20
gene_test_72	0.1	150	sample7	15.8	134.2	BB			35	0	test_escape	0.5	75	75	16	gene_test_72	X	female	19
gene_test_72	0.1	150	sample8	15.8	134.2	BB			35	0	test_escape	0.4	60	90	14	gene_test_72	X	female	21
gene_test_72	0.1	150	sample9	15.8	134.2	BB			35	0	test_escape	0.5	75	75	13	gene_test_72	X	female	22
gene_test_72	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	35	0	test_escape	0.4	60	90	6	gene_test_72	X	female	29
gene_test_72	0.25	150	sample11	38	112	MM	0.9	0.01	35	0	test_escape	0.5	75	75	18	gene_test_72	X	female	17
gene_test_72	0.25	150	sample12	38	112	MM	0.9	0.01	35	0	test_escape	0.5	75	75	17	gene_test_72	X	female	18
gene_test_72	0.25	150	sample13	38	112	BB			35	0	test_escape	0.5	75	75	18	gene_test_72	X	female	17
gene_test_72	0.25	150	sample14	38	112	BB			35	0	test_escape	0.5	75	75	17	gene_test_72	X	female	18
gene_test_72	0.25	150	sample15	38	112	BB			35	0	test_escape	0.5	75	75	19	gene_test_72	X	female	16
gene_test_72	0.25	150	sample16	38	112	MM	0.9	0.01	35	0	test_escape	0.5	75	75	18	gene_test_72	X	female	17
gene_test_72	0.25	150	sample17	38	112	MM	0.9	0.01	35	0	test_escape	0.4	60	90	12	gene_test_72	X	female	23
gene_test_72	0.25	150	sample18	38	112	MM	0.9	0.01	35	0	test_escape	0.5	75	75	21	gene_test_72	X	female	14
gene_test_72	0.25	150	sample19	38	112	BB			35	0	test_escape	0.5	75	75	23	gene_test_72	X	female	12
gene_test_72	0.25	150	sample20	38	112	BB			35	0	test_escape	0.5	75	75	17	gene_test_72	X	female	18
gene_test_72	0.1	500	sample21	50.8	449.2	BB			35	0	test_escape	0.4	200	300	15	gene_test_72	X	female	20
gene_test_72	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	35	0	test_escape	0.4	200	300	14	gene_test_72	X	female	21
gene_test_72	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	35	0	test_escape	0.4	200	300	12	gene_test_72	X	female	23
gene_test_72	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	35	0	test_escape	0.5	250	250	14	gene_test_72	X	female	21
gene_test_72	0.1	500	sample25	50.8	449.2	BB			35	0	test_escape	0.4	200	300	13	gene_test_72	X	female	22
gene_test_72	0.1	500	sample26	50.8	449.2	BB			35	0	test_escape	0.5	250	250	21	gene_test_72	X	female	14
gene_test_72	0.1	500	sample27	50.8	449.2	BB			35	0	test_escape	0.5	250	250	24	gene_test_72	X	female	11
gene_test_72	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	35	0	test_escape	0.5	250	250	21	gene_test_72	X	female	14
gene_test_72	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	35	0	test_escape	0.5	250	250	20	gene_test_72	X	female	15
gene_test_72	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	35	0	test_escape	0.5	250	250	20	gene_test_72	X	female	15
gene_test_72	0.25	500	sample31	125.5	374.5	BB			35	0	test_escape	0.4	200	300	16	gene_test_72	X	female	19
gene_test_72	0.25	500	sample32	125.5	374.5	BB			35	0	test_escape	0.4	200	300	18	gene_test_72	X	female	17
gene_test_72	0.25	500	sample33	125.5	374.5	BB			35	0	test_escape	0.4	200	300	12	gene_test_72	X	female	23
gene_test_72	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	35	0	test_escape	0.4	200	300	12	gene_test_72	X	female	23
gene_test_72	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	35	0	test_escape	0.5	250	250	19	gene_test_72	X	female	16
gene_test_72	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	35	0	test_escape	0.4	200	300	13	gene_test_72	X	female	22
gene_test_72	0.25	500	sample37	125.5	374.5	BB			35	0	test_escape	0.5	250	250	12	gene_test_72	X	female	23
gene_test_72	0.25	500	sample38	125.5	374.5	BB			35	0	test_escape	0.5	250	250	19	gene_test_72	X	female	16
gene_test_72	0.25	500	sample39	125.5	374.5	BB			35	0	test_escape	0.5	250	250	18	gene_test_72	X	female	17
gene_test_72	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	35	0	test_escape	0.5	250	250	19	gene_test_72	X	female	16
gene_test_74	0.1	150	sample1	15.8	134.2	BB			343	0	test_escape	0.5	75	75	149	gene_test_74	X	female	194
gene_test_74	0.1	150	sample2	15.8	134.2	BB			343	0	test_escape	0.5	75	75	157	gene_test_74	X	female	186
gene_test_74	0.1	150	sample3	15.8	134.2	BB			343	0	test_escape	0.4	60	90	147	gene_test_74	X	female	196
gene_test_74	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	343	0	test_escape	0.4	60	90	133	gene_test_74	X	female	210
gene_test_74	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	343	0	test_escape	0.5	75	75	176	gene_test_74	X	female	167
gene_test_74	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	343	0	test_escape	0.5	75	75	185	gene_test_74	X	female	158
gene_test_74	0.1	150	sample7	15.8	134.2	BB			343	0	test_escape	0.5	75	75	172	gene_test_74	X	female	171
gene_test_74	0.1	150	sample8	15.8	134.2	BB			343	0	test_escape	0.4	60	90	108	gene_test_74	X	female	235
gene_test_74	0.1	150	sample9	15.8	134.2	BB			343	0	test_escape	0.5	75	75	169	gene_test_74	X	female	174
gene_test_74	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	343	0	test_escape	0.4	60	90	141	gene_test_74	X	female	202
gene_test_74	0.25	150	sample11	38	112	MM	0.9	0.01	343	0	test_escape	0.4	60	90	146	gene_test_74	X	female	197
gene_test_74	0.25	150	sample12	38	112	MM	0.9	0.01	343	0	test_escape	0.5	75	75	157	gene_test_74	X	female	186
gene_test_74	0.25	150	sample13	38	112	BB			343	0	test_escape	0.5	75	75	147	gene_test_74	X	female	196
gene_test_74	0.25	150	sample14	38	112	BB			343	0	test_escape	0.4	60	90	165	gene_test_74	X	female	178
gene_test_74	0.25	150	sample15	38	112	BB			343	0	test_escape	0.4	60	90	105	gene_test_74	X	female	238
gene_test_74	0.25	150	sample16	38	112	MM	0.9	0.01	343	0	test_escape	0.5	75	75	164	gene_test_74	X	female	179
gene_test_74	0.25	150	sample17	38	112	MM	0.9	0.01	343	0	test_escape	0.4	60	90	124	gene_test_74	X	female	219
gene_test_74	0.25	150	sample18	38	112	MM	0.9	0.01	343	0	test_escape	0.4	60	90	145	gene_test_74	X	female	198
gene_test_74	0.25	150	sample19	38	112	BB			343	0	test_escape	0.5	75	75	169	gene_test_74	X	female	174
gene_test_74	0.25	150	sample20	38	112	BB			343	0	test_escape	0.4	60	90	123	gene_test_74	X	female	220
gene_test_74	0.1	500	sample21	50.8	449.2	BB			343	0	test_escape	0.4	200	300	132	gene_test_74	X	female	211
gene_test_74	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	343	0	test_escape	0.5	250	250	183	gene_test_74	X	female	160
gene_test_74	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	343	0	test_escape	0.5	250	250	168	gene_test_74	X	female	175
gene_test_74	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	343	0	test_escape	0.5	250	250	180	gene_test_74	X	female	163
gene_test_74	0.1	500	sample25	50.8	449.2	BB			343	0	test_escape	0.5	250	250	191	gene_test_74	X	female	152
gene_test_74	0.1	500	sample26	50.8	449.2	BB			343	0	test_escape	0.5	250	250	163	gene_test_74	X	female	180
gene_test_74	0.1	500	sample27	50.8	449.2	BB			343	0	test_escape	0.5	250	250	184	gene_test_74	X	female	159
gene_test_74	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	343	0	test_escape	0.5	250	250	150	gene_test_74	X	female	193
gene_test_74	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	343	0	test_escape	0.4	200	300	144	gene_test_74	X	female	199
gene_test_74	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	343	0	test_escape	0.4	200	300	136	gene_test_74	X	female	207
gene_test_74	0.25	500	sample31	125.5	374.5	BB			343	0	test_escape	0.5	250	250	158	gene_test_74	X	female	185
gene_test_74	0.25	500	sample32	125.5	374.5	BB			343	0	test_escape	0.4	200	300	133	gene_test_74	X	female	210
gene_test_74	0.25	500	sample33	125.5	374.5	BB			343	0	test_escape	0.5	250	250	180	gene_test_74	X	female	163
gene_test_74	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	343	0	test_escape	0.4	200	300	137	gene_test_74	X	female	206
gene_test_74	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	343	0	test_escape	0.5	250	250	182	gene_test_74	X	female	161
gene_test_74	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	343	0	test_escape	0.4	200	300	112	gene_test_74	X	female	231
gene_test_74	0.25	500	sample37	125.5	374.5	BB			343	0	test_escape	0.5	250	250	160	gene_test_74	X	female	183
gene_test_74	0.25	500	sample38	125.5	374.5	BB			343	0	test_escape	0.4	200	300	121	gene_test_74	X	female	222
gene_test_74	0.25	500	sample39	125.5	374.5	BB			343	0	test_escape	0.5	250	250	178	gene_test_74	X	female	165
gene_test_74	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	343	0	test_escape	0.4	200	300	140	gene_test_74	X	female	203
gene_test_75	0.1	150	sample1	15.8	134.2	BB			63	0	test_subject				2	gene_test_75	X	female	61
gene_test_75	0.1	150	sample2	15.8	134.2	BB			63	0	test_subject				3	gene_test_75	X	female	60
gene_test_75	0.1	150	sample3	15.8	134.2	BB			63	0	test_subject				5	gene_test_75	X	female	58
gene_test_75	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	63	0	test_subject				6	gene_test_75	X	female	57
gene_test_75	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	63	0	test_subject				10	gene_test_75	X	female	53
gene_test_75	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	63	0	test_subject				4	gene_test_75	X	female	59
gene_test_75	0.1	150	sample7	15.8	134.2	BB			63	0	test_subject				10	gene_test_75	X	female	53
gene_test_75	0.1	150	sample8	15.8	134.2	BB			63	0	test_subject				11	gene_test_75	X	female	52
gene_test_75	0.1	150	sample9	15.8	134.2	BB			63	0	test_subject				6	gene_test_75	X	female	57
gene_test_75	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	63	0	test_subject				14	gene_test_75	X	female	49
gene_test_75	0.25	150	sample11	38	112	MM	0.9	0.01	63	0	test_subject				21	gene_test_75	X	female	42
gene_test_75	0.25	150	sample12	38	112	MM	0.9	0.01	63	0	test_subject				11	gene_test_75	X	female	52
gene_test_75	0.25	150	sample13	38	112	BB			63	0	test_subject				22	gene_test_75	X	female	41
gene_test_75	0.25	150	sample14	38	112	BB			63	0	test_subject				14	gene_test_75	X	female	49
gene_test_75	0.25	150	sample15	38	112	BB			63	0	test_subject				15	gene_test_75	X	female	48
gene_test_75	0.25	150	sample16	38	112	MM	0.9	0.01	63	0	test_subject				21	gene_test_75	X	female	42
gene_test_75	0.25	150	sample17	38	112	MM	0.9	0.01	63	0	test_subject				19	gene_test_75	X	female	44
gene_test_75	0.25	150	sample18	38	112	MM	0.9	0.01	63	0	test_subject				14	gene_test_75	X	female	49
gene_test_75	0.25	150	sample19	38	112	BB			63	0	test_subject				18	gene_test_75	X	female	45
gene_test_75	0.25	150	sample20	38	112	BB			63	0	test_subject				18	gene_test_75	X	female	45
gene_test_75	0.1	500	sample21	50.8	449.2	BB			63	0	test_subject				3	gene_test_75	X	female	60
